Building Id,Building Name,Metric,Units,Resolution,1,2,3,4,5,6,7,8,9,10,11,12
02699806-fbb9-4003-84e3-45083cedb250,CHSC,SDL/Window Radiation,kWh,Monthly,6710.0197094902,27492.5407324813,27843.6247780215,46360.3834148464,53234.7378587551,50370.2504157953,57684.2197230968,55834.5603742571,58538.1540394905,29520.3597757092,11633.1650562646,6851.84047422499
033f908b-c572-4787-8a9a-d1a66a713a0f,PBB,SDL/Window Radiation,kWh,Monthly,26292.3353143168,98527.7035420129,105797.319263055,181780.58190383,218716.935725427,208219.864467463,237052.973724285,223224.080566159,216630.198953635,108092.617490556,43732.7128978101,25553.3934786663
070c4c1d-a400-438f-830e-941ca7816c48,GNOM,SDL/Window Radiation,kWh,Monthly,10225.5012492242,35883.1507480963,41640.4088481622,73642.7050629253,92308.6614097165,88596.7768101094,100789.672384163,90869.9596143011,83920.8702990115,40827.9380712644,16481.1534626934,9476.05732780037
08b9ee3c-ce3f-42b7-8aad-72fc54f9fa91,HST,SDL/Window Radiation,kWh,Monthly,33814.0530975438,113702.331606851,132286.907228481,234326.36488057,292610.292630387,285334.065936352,320052.516584915,289466.933728049,263399.442429552,127964.085585698,52827.5666293028,30914.4908331869
19f4e1f6-da44-11ed-83b8-e520a6201abc,BIOE,SDL/Window Radiation,kWh,Monthly,6643.30941911431,24040.7734806801,26772.3763884364,46661.6899283898,57285.5415393347,54959.5373363693,62340.0253107753,57033.8159286841,54053.4399408037,26861.1717409231,10899.1543159336,6261.37979981645
27f121a6-f0ba-4826-8049-9b0bb202997b,MSB,SDL/Window Radiation,kWh,Monthly,5723.74596721582,21892.728303496,22731.0026407843,38403.7774290651,45659.392121268,43361.7808592243,49383.8199984888,46709.9529836411,46379.4868826415,23511.7890951201,9630.17862724618,5699.02792481017
341c5d3c-a46d-4553-80d8-2c11b83e21dd,HSE,SDL/Window Radiation,kWh,Monthly,4364.04478311887,19594.4642782166,19552.8381928552,33676.1969905695,39385.5233456599,36489.0878823179,42687.694370419,42338.9196291659,42570.5172518756,21087.5998919901,7785.93998405944,4363.01514563314
3aca682b-80b7-463c-8e32-725f2aedbf8f,HSC,SDL/Window Radiation,kWh,Monthly,5260.28258106034,20342.8117039855,21521.4066338274,36711.2883670947,44360.4959231303,42394.4211754525,48171.7666373447,45702.5581494364,43993.8053278423,22121.0786481532,8698.28515305056,5010.76065050067
4290d91a-da44-11ed-83b8-e520a6201abc,OTS,SDL/Window Radiation,kWh,Monthly,212.127465601827,798.636797611161,832.134930921847,1310.83196226566,1512.04716154661,1450.21802170117,1612.31348328401,1533.67571619922,1570.97618556769,876.244188392993,360.796341682758,213.527339657867
4290d968-da44-11ed-83b8-e520a6201abc,HCK,SDL/Window Radiation,kWh,Monthly,6190.64476138199,21956.7171007366,25177.5341048814,43865.3130200564,54472.8847346032,52414.2178269428,59476.8709805964,53973.5731706369,50755.1852643168,24799.9930805949,9989.12700876989,5886.72162171908
4290daa8-da44-11ed-83b8-e520a6201abc,OSB,SDL/Window Radiation,kWh,Monthly,334.406320120022,1279.32090639265,1339.90951061475,2282.93350652441,2762.40609927105,2645.16966782668,3014.09104668931,2800.92772938254,2777.80351100532,1382.91468006,562.230769529115,331.838110168537
42a706a2-da44-11ed-83b8-e520a6201abc,HSBB,SDL/Window Radiation,kWh,Monthly,14486.4937393231,52004.1576693975,57404.4956525303,100477.922558554,126462.29166797,123581.299174017,139854.662339424,125359.418921536,118240.220336498,57049.9595264611,23286.8764277083,13250.5459821804
42a706b4-da44-11ed-83b8-e520a6201abc,OCN,SDL/Window Radiation,kWh,Monthly,7709.52336613054,28343.5703878237,30524.4103767732,51869.9142094319,62969.6814412221,60472.3191236159,68588.2252581333,63624.9319576372,61643.9654951367,30860.299132707,12696.3376799564,7541.51502185701
42a70703-da44-11ed-83b8-e520a6201abc,OTB,SDL/Window Radiation,kWh,Monthly,4608.67596159333,16908.3672955484,18737.2958787076,32559.36965118,39855.1517710155,37788.0498625462,43119.125603417,40223.3695959869,38034.0070484205,18919.4019188926,7616.49543853132,4314.2128755209
42a70783-da44-11ed-83b8-e520a6201abc,OTS2,SDL/Window Radiation,kWh,Monthly,610.268098690869,2190.85755490501,2414.66491807375,3956.02358059984,5000.75468815125,4890.0184172467,5475.2853830259,4827.90567054169,4578.23858977603,2452.24499012222,1002.85924490097,596.234186395697
5125d8bc-99ef-4be7-838e-5689957b71e6,HSI,SDL/Window Radiation,kWh,Monthly,11752.0489329572,41419.1150928619,46988.9714229981,83095.9331937976,103557.354200835,100212.513937191,113029.764657147,103278.796716576,94149.7628706495,46426.9110171407,18726.4052346483,10641.6240342867
68fcc08e-5cec-4700-8bba-bdfa0d2e303b,HSF,SDL/Window Radiation,kWh,Monthly,16031.5395095536,59709.3196246157,66136.2438010092,117051.527228544,143004.342323258,136678.812025686,156304.290847977,145188.363223599,136715.174530404,66930.5769180653,26545.4798916462,15053.71630986
7237b167-7d14-40a1-86a4-81e307587310,HSH,SDL/Window Radiation,kWh,Monthly,16331.9468127276,62574.3066728252,67877.0296918372,120360.214428844,145300.307720968,137718.893061901,158374.837114298,149342.756564706,144183.058081411,69265.420155254,27308.150402947,15887.701393503
81d62c4f-2c6c-4a71-9a6b-295a722484bc,UMSP,SDL/Window Radiation,kWh,Monthly,22321.0821319536,79758.8479513611,92147.9581726037,169118.645536297,208076.438519657,207889.24077022,232539.529039553,209824.801350406,195029.002279971,90744.7754840345,35855.1570966712,20078.9661753575
